pou3f1,dcaf6,9.6216459274292
phf5a,pcdhb20,9.510258674621582
pou3f1,pcdhb20,9.428983688354492
pou3f1,prx,9.21672534942627
pou3f1,rai1,9.004775047302246
utf1,mkrn3,8.89902400970459
pou3f1,dido1,8.877311706542969
kmt2b,gip,8.824345588684082
utf1,gip,8.591008186340332
tet1,pcdhb20,8.529583930969238
utf1,snx25,8.458776473999023
pou3f1,zbtb44,8.433326721191406
pou3f1,ctdsp1,8.409974098205566
pou3f1,sox30,8.40505599975586
pou3f1,ppp1r16a,8.399579048156738
pou3f1,pard3,8.388505935668945
phf5a,prx,8.279850959777832
pou3f1,ninj2,8.256258964538574
pou3f1,elk4,8.199625968933105
pou3f1,ppp2r5e,8.1928129196167
