taf1,slc4a2,10.639116287231445
taf1,gnb2l1,9.5643310546875
taf1,wrap73,8.145217895507812
taf1,fat3,8.107718467712402
taf1,spata20,8.018526077270508
taf1,zbtb8b,7.41876220703125
taf1,hsdl1,7.081596374511719
taf1,lrrfip1,6.99294376373291
taf1,wdr13,6.29042911529541
taf1,mpp2,6.090322494506836
taf1,c4orf52,5.847892761230469
taf1,nap1l5,5.749371528625488
taf1,mlf1ip,5.709968090057373
taf1,pusl1,5.700258255004883
taf1,nat6,5.598867416381836
taf1,kiaa0528,5.573405742645264
taf1,trappc1,5.572571754455566
taf1,ngfrap1,5.548391342163086
taf1,apob,5.378514289855957
taf1,ncam1,5.3048906326293945
taf1,fam86a,5.196598052978516
taf1,c16orf88,5.168643951416016
taf1,znf285,5.076786041259766
taf1,c6orf130,4.962427139282227
taf1,spg21,4.960476398468018
taf1,pcbd1,4.956189155578613
taf1,mllt6,4.93104362487793
taf1,ecscr,4.923702716827393
taf1,ankh,4.907027244567871
taf1,ddt,4.8220062255859375
taf1,slc41a2,4.639934062957764
taf1,has2,4.529445648193359
taf1,ddit4l,4.481550216674805
taf1,pnmal1,4.427606582641602
taf1,bmp4,4.412616729736328
taf1,tnfaip2,4.358036041259766
taf1,top2a,4.31640625
taf1,mok,4.231591701507568
taf1,arhgef35,4.2301836013793945
taf1,tbcd,4.208538055419922

tbp,bmpr1b,8.952255249023438
tbp,pdxp,8.519845008850098
tbp,setd1a,7.889825820922852
tbp,tmem134,7.2408552169799805
tbp,thbs3,6.977189064025879
tbp,usp14,6.3087615966796875
tbp,nadk,6.307432651519775
tbp,actr3b,6.270936489105225
tbp,zbtb40,6.193928241729736
tbp,tmed1,6.0892534255981445
tbp,ndufb10,5.9481611251831055
tbp,exoc7,5.89443302154541
tbp,cyb5d1,5.885139465332031
tbp,sun1,5.742847442626953
tbp,ddx18,5.606959819793701
tbp,atxn7l3,5.596807479858398
tbp,usp31,5.574202060699463
tbp,zcchc14,5.552969455718994
tbp,lpin1,5.524378299713135
tbp,sfxn1,5.480414390563965
tbp,skil,5.468203544616699
tbp,mrps23,5.448483467102051
tbp,zdhhc5,5.4012603759765625
tbp,atp6v0b,5.336951732635498
tbp,kbtbd8,5.308956146240234
tbp,slc4a2,5.207115173339844
tbp,mlst8,5.1252665519714355
tbp,akap17a,5.1149983406066895
tbp,ctdsp1,5.089510917663574
tbp,gnb2l1,5.015851974487305
tbp,mvk,4.992886543273926
tbp,vapa,4.955629825592041
tbp,gnb2,4.940286636352539
tbp,bloc1s1,4.911492347717285
tbp,lactb,4.910286903381348
tbp,cox8a,4.832731246948242
tbp,atxn10,4.832723617553711
tbp,zfyve26,4.819883346557617
tbp,vps26b,4.81175422668457
tbp,c6orf1,4.756048202514648
